nome,ano,fase,pedra,inde,iaa,ieg,ips,ida,ipp,ipv,ian,ponto_virada,idade_aluno,turma
ALUNO-1014,2021,1,Ametista,7.636,9.0,8.3,7.5,6.3,8.1,8.7,5,Não,9.0,
ALUNO-1015,2021,3,Topázio,8.475,9.6,8.9,7.5,6.9,7.9,9.1,10,Sim,9.0,
ALUNO-1016,2021,2,Quartzo,4.946,9.0,0.8,7.5,1.1,7.5,8.3,5,Não,6.0,
ALUNO-1017,2021,3,Ametista,7.844,8.8,7.2,7.5,5.8,7.9,9.2,10,Sim,13.0,
ALUNO-1022,2021,1,Ametista,7.219,9.0,9.2,7.5,1.9,7.7,7.9,10,Não,10.0,
ALUNO-1023,2021,0,Ametista,7.896,9.0,10.0,7.5,5.8,7.5,9.2,5,Sim,9.0,
ALUNO-1026,2021,3,Ametista,7.008,9.6,6.1,7.5,5.6,7.1,6.2,10,Não,7.0,
ALUNO-1027,2021,6,Ágata,5.672,7.5,3.9,0.0,6.8,7.1,5.4,10,Não,13.0,
ALUNO-1028,2021,2,Ametista,6.917,8.4,5.4,7.5,7.1,7.5,7.8,5,Não,12.0,
ALUNO-1029,2021,2,Topázio,8.782,9.0,7.9,7.5,8.4,9.2,9.7,10,Sim,16.0,
ALUNO-1031,2021,1,Topázio,8.863,9.5,10.0,7.5,8.1,7.5,9.0,10,Sim,8.0,
ALUNO-1032,2021,1,Ametista,7.451,10.0,8.3,7.5,5.1,8.5,8.3,5,Não,14.0,
ALUNO-1034,2021,2,Ametista,7.679,8.0,9.2,7.5,5.8,8.3,9.0,5,Sim,9.0,
ALUNO-1035,2021,1,Ametista,7.718,9.5,7.9,6.9,6.0,8.8,9.6,5,Sim,12.0,
ALUNO-1038,2021,4,Ágata,6.619,8.3,6.1,0.0,6.5,8.0,7.3,10,Não,7.0,
ALUNO-1043,2021,0,Topázio,8.367,9.5,10.0,7.5,6.8,7.5,7.8,10,Não,10.0,
ALUNO-1044,2021,0,Topázio,8.25,9.0,10.0,7.5,5.5,7.5,8.8,10,Não,8.0,
ALUNO-1049,2021,1,Ametista,7.457,7.9,8.8,7.5,6.0,8.5,8.1,5,Não,13.0,
ALUNO-1050,2021,0,Topázio,8.788,10.0,10.0,7.5,6.9,7.5,9.5,10,Sim,14.0,
ALUNO-1051,2021,3,Quartzo,3.599,0.0,1.7,7.5,1.3,6.9,2.9,10,Não,18.0,
ALUNO-1055,2021,3,Ágata,6.421,7.5,4.7,5.0,4.7,7.7,7.6,10,Não,9.0,
ALUNO-1057,2021,3,Ametista,7.494,8.3,5.6,7.5,5.8,8.3,9.0,10,Sim,8.0,
ALUNO-1063,2021,0,Quartzo,4.9,9.5,0.0,7.5,2.3,7.5,7.5,5,Não,8.0,
ALUNO-1064,2021,0,Ágata,6.817,10.0,10.0,0.0,6.3,5.0,7.8,5,Não,11.0,
ALUNO-1065,2021,0,Ametista,8.0,9.5,10.0,7.5,7.0,7.5,8.3,5,Não,9.0,
ALUNO-1066,2021,3,Ágata,6.54,6.7,4.7,7.5,5.8,7.3,6.5,10,Não,10.0,
ALUNO-1067,2021,1,Topázio,8.544,9.5,10.0,7.5,8.1,8.8,9.2,5,Sim,17.0,
ALUNO-1068,2021,6,Ametista,7.501,9.2,8.6,7.5,6.8,8.1,7.2,5,Não,9.0,
ALUNO-1070,2021,1,Ametista,7.758,9.5,9.6,7.5,5.4,8.3,8.7,5,Não,16.0,
ALUNO-1071,2021,2,Ametista,7.194,9.5,7.1,7.5,5.7,7.3,8.6,5,Não,15.0,
ALUNO-1072,2021,3,Ametista,7.033,9.2,5.3,7.5,4.6,7.5,8.2,10,Não,12.0,
ALUNO-1073,2021,1,Ametista,6.914,8.5,8.3,7.5,5.4,7.5,6.6,5,Não,7.0,
ALUNO-1075,2021,5,Ametista,7.859,7.5,7.2,7.5,6.3,7.8,9.4,10,Sim,9.0,
ALUNO-1078,2021,2,Quartzo,4.45,9.0,1.7,8.1,0.0,7.7,5.7,5,Não,8.0,
ALUNO-1083,2021,2,Quartzo,3.498,0.0,2.9,5.0,0.0,7.8,5.7,5,Não,14.0,
ALUNO-1084,2021,1,Ametista,7.954,8.0,9.6,6.9,5.6,7.9,8.2,10,Não,11.0,
ALUNO-1085,2021,4,Ágata,6.234,8.8,7.5,7.5,3.9,7.3,5.5,5,Não,14.0,
ALUNO-1086,2021,0,Ametista,7.746,7.9,10.0,7.5,6.2,7.5,8.6,5,Não,13.0,
ALUNO-1087,2021,2,Ametista,7.329,8.5,8.8,7.5,5.0,8.1,8.3,5,Não,13.0,
ALUNO-1089,2021,1,Ágata,5.653,9.0,2.9,7.5,3.6,7.5,7.2,5,Não,10.0,
ALUNO-1090,2021,1,Ametista,7.179,8.5,8.8,7.5,3.7,7.9,9.0,5,Sim,11.0,
ALUNO-1093,2021,6,Ametista,7.225,7.9,7.2,7.5,5.4,8.0,6.8,10,Não,14.0,
ALUNO-1095,2021,1,Topázio,9.294,10.0,9.2,8.1,8.9,9.2,9.7,10,Sim,17.0,
ALUNO-1096,2021,3,Topázio,8.814,10.0,8.9,7.5,7.5,8.3,9.7,10,Sim,9.0,
ALUNO-1098,2021,0,Topázio,8.313,10.0,10.0,7.5,5.3,7.5,8.8,10,Não,11.0,
ALUNO-1099,2021,1,Topázio,8.331,10.0,9.6,6.3,5.9,8.1,8.9,10,Não,8.0,
ALUNO-1103,2021,2,Quartzo,4.0,0.0,2.9,5.6,3.3,6.0,5.5,5,Não,11.0,
ALUNO-1104,2021,1,Ametista,6.889,9.5,7.9,7.5,3.6,7.9,7.9,5,Não,11.0,
ALUNO-1105,2021,2,Ágata,6.621,9.5,6.3,6.3,5.5,7.3,7.3,5,Não,11.0,
ALUNO-1107,2021,2,Ametista,8.217,10.0,9.6,7.5,8.0,7.5,8.5,5,Não,8.0,
ALUNO-1110,2021,2,Ágata,6.871,9.0,5.4,7.5,5.1,6.5,7.3,10,Não,16.0,
ALUNO-1112,2021,7,Ametista,7.242,8.3,7.2,6.3,6.5,7.8,6.3,10,Não,16.0,
ALUNO-1114,2021,3,Ágata,6.376,7.5,4.4,7.5,6.5,6.9,5.0,10,Não,13.0,
ALUNO-1115,2021,1,Quartzo,3.638,0.0,1.7,6.9,0.4,7.1,6.7,5,Não,9.0,
ALUNO-1117,2021,0,Ametista,7.129,9.5,8.3,0.0,6.8,7.5,7.0,10,Não,16.0,
ALUNO-1119,2021,2,Ametista,7.383,10.0,5.8,7.5,5.6,7.1,8.2,10,Não,7.0,
ALUNO-1122,2021,4,Ametista,7.906,8.8,5.8,7.5,8.4,7.8,8.3,10,Não,13.0,
ALUNO-1123,2021,4,Ametista,7.634,7.5,8.6,6.3,7.5,8.3,8.5,5,Não,18.0,
ALUNO-1124,2021,4,Ametista,7.264,7.9,8.6,5.6,6.0,8.1,8.4,5,Não,19.0,
ALUNO-1126,2021,3,Quartzo,5.047,7.1,3.3,7.5,4.0,6.7,4.8,5,Não,9.0,
ALUNO-1127,2021,3,Ametista,7.547,9.2,7.8,6.3,5.5,7.9,7.8,10,Não,8.0,
ALUNO-1128,2021,4,Ametista,7.961,9.2,8.9,5.0,8.1,8.8,8.9,5,Não,10.0,
ALUNO-1129,2021,2,Ametista,7.261,6.8,7.9,6.9,4.6,7.7,8.1,10,Não,11.0,
ALUNO-1130,2021,2,Topázio,9.107,10.0,10.0,7.5,9.5,9.8,9.9,5,Sim,10.0,
ALUNO-1131,2021,3,Ágata,5.774,7.1,5.6,7.5,4.1,6.9,6.0,5,Não,8.0,
ALUNO-1132,2021,7,Ametista,7.584,7.1,8.6,7.5,8.0,8.3,7.4,5,Não,8.0,
ALUNO-1136,2021,4,Topázio,8.292,8.8,9.2,7.5,8.2,8.8,9.1,5,Sim,8.0,
ALUNO-1139,2021,3,Ágata,6.497,8.8,5.8,7.5,5.0,7.5,7.3,5,Não,18.0,
ALUNO-1140,2021,5,Ágata,6.545,7.5,6.1,7.5,5.5,7.8,7.2,5,Não,12.0,
ALUNO-1141,2021,2,Ametista,6.969,7.4,5.0,7.5,6.9,8.1,8.9,5,Não,8.0,
ALUNO-1143,2021,0,Ametista,7.154,8.5,10.0,3.8,6.3,7.5,7.1,5,Não,8.0,
ALUNO-1146,2021,3,Ametista,7.775,9.6,7.2,7.5,6.1,7.5,8.3,10,Não,20.0,
ALUNO-1147,2021,5,Ametista,8.181,9.6,8.1,7.5,8.9,8.8,8.6,5,Não,13.0,
ALUNO-1149,2021,0,Ágata,5.825,9.0,4.2,7.5,5.4,5.0,6.3,5,Não,19.0,
ALUNO-1150,2021,1,Ametista,7.318,8.0,8.8,7.5,5.8,8.3,7.6,5,Não,9.0,
ALUNO-1151,2021,3,Ágata,5.931,0.0,5.3,7.5,7.8,7.9,6.3,5,Não,14.0,
ALUNO-1155,2021,0,Topázio,9.048,9.5,10.0,7.5,7.7,8.4,9.8,10,Sim,9.0,
ALUNO-1156,2021,4,Ágata,6.73,8.8,5.3,5.6,6.5,7.0,6.2,10,Não,16.0,
ALUNO-1157,2021,0,Ametista,7.629,7.5,6.7,7.5,7.1,7.5,8.2,10,Não,15.0,
ALUNO-1159,2021,5,Ametista,8.014,8.8,8.3,7.5,8.6,8.3,8.4,5,Não,13.0,
ALUNO-1160,2021,4,Ametista,7.13,7.9,5.8,7.5,5.8,8.0,7.4,10,Não,12.0,
ALUNO-1161,2021,3,Ágata,6.458,7.9,6.1,3.8,6.9,5.8,8.1,5,Não,8.0,
ALUNO-1164,2021,0,Ágata,6.571,9.0,5.0,7.5,6.2,7.5,7.2,5,Não,9.0,
ALUNO-1165,2021,3,Ametista,7.765,7.9,8.6,7.5,7.2,7.7,8.9,5,Não,10.0,
ALUNO-1166,2021,2,Quartzo,3.979,0.0,2.1,6.9,3.5,5.4,5.7,5,Não,18.0,
ALUNO-1167,2021,2,Ágata,6.294,10.0,6.3,7.5,1.8,6.9,6.2,10,Não,14.0,
ALUNO-1168,2021,1,Ametista,8.104,9.5,9.6,7.5,6.9,8.1,9.0,5,Sim,8.0,
ALUNO-1170,2021,1,Quartzo,4.275,9.5,1.3,8.1,0.0,7.3,5.2,5,Não,8.0,
ALUNO-1171,2021,3,Topázio,9.025,8.8,8.9,6.3,9.2,9.2,9.9,10,Sim,10.0,
ALUNO-1174,2021,6,Ágata,6.775,8.3,7.2,3.8,6.0,6.7,6.3,10,Não,11.0,
ALUNO-1175,2021,1,Ágata,5.915,8.0,6.3,7.5,2.2,8.4,6.7,5,Não,7.0,
ALUNO-1176,2021,5,Ametista,8.003,9.2,6.9,8.1,8.5,8.4,9.3,5,Sim,13.0,
ALUNO-1181,2021,1,Ametista,7.961,9.0,9.6,5.6,7.6,8.1,8.7,5,Não,10.0,
ALUNO-1182,2021,0,Ametista,7.006,7.4,8.3,7.5,4.4,6.6,6.6,10,Não,9.0,
ALUNO-1183,2021,1,Ametista,7.614,8.5,9.2,7.5,6.4,7.5,8.3,5,Não,11.0,
ALUNO-1190,2021,2,Ametista,7.554,8.5,8.8,7.5,6.1,8.1,8.3,5,Não,8.0,
ALUNO-1191,2021,3,Quartzo,4.615,7.5,2.5,4.4,1.9,7.1,4.2,10,Não,10.0,
ALUNO-1195,2021,3,Topázio,8.322,9.2,8.6,7.5,7.4,7.9,8.3,10,Não,10.0,
ALUNO-1196,2021,7,Ametista,7.892,9.2,6.9,7.5,6.1,8.3,9.0,10,Não,12.0,
ALUNO-1197,2021,7,Ametista,8.04,8.3,8.3,7.5,7.8,7.8,7.3,10,Não,11.0,
ALUNO-1198,2021,2,Quartzo,4.814,9.5,3.3,5.0,2.4,6.7,5.3,5,Não,13.0,
ALUNO-1199,2021,0,Ametista,7.025,8.5,8.3,7.5,4.9,7.5,7.7,5,Não,10.0,
ALUNO-1201,2021,7,Ametista,7.031,7.1,6.1,5.6,6.5,8.1,7.1,10,Não,12.0,
ALUNO-1204,2021,1,Topázio,8.797,10.0,9.6,7.5,6.9,8.3,9.6,10,Sim,11.0,
ALUNO-1205,2021,2,Ametista,8.04,8.5,9.2,7.5,5.5,7.3,8.9,10,Não,10.0,
ALUNO-1206,2021,0,Topázio,8.871,8.5,10.0,7.5,7.6,8.1,9.7,10,Sim,10.0,
ALUNO-1210,2021,0,Topázio,8.25,8.0,10.0,7.5,6.8,7.5,8.0,10,Não,15.0,
ALUNO-1211,2021,0,Ágata,6.748,8.4,6.7,7.5,4.8,6.6,6.1,10,Não,12.0,
ALUNO-1212,2021,1,Ágata,5.703,9.0,4.2,6.3,3.3,7.5,7.2,5,Não,11.0,
ALUNO-1214,2021,1,Ametista,7.496,10.0,10.0,7.5,3.0,8.1,9.2,5,Sim,10.0,
ALUNO-1215,2021,1,Ametista,7.401,9.5,10.0,2.5,6.3,7.5,8.4,5,Não,12.0,
ALUNO-1217,2021,3,Ametista,8.181,8.8,8.6,7.5,7.6,9.2,9.5,5,Sim,12.0,
ALUNO-1219,2021,5,Ametista,8.201,7.9,7.5,7.5,7.9,8.6,8.6,10,Não,10.0,
ALUNO-1221,2021,2,Topázio,8.618,9.0,10.0,7.5,8.0,9.8,9.4,5,Sim,9.0,
ALUNO-1223,2021,2,Ágata,6.779,6.8,8.3,8.1,4.7,8.1,6.8,5,Não,16.0,
ALUNO-1226,2021,2,Ágata,6.621,5.3,8.3,8.1,4.7,8.1,6.8,5,Não,12.0,
ALUNO-1228,2021,3,Quartzo,3.603,0.0,0.6,7.5,3.1,6.3,2.5,10,Não,12.0,
ALUNO-1229,2021,1,Ágata,5.588,9.5,5.8,4.4,0.7,8.1,7.9,5,Não,11.0,
ALUNO-1230,2021,4,Ametista,7.714,7.1,8.6,6.9,5.8,8.1,8.1,10,Não,9.0,
ALUNO-1231,2021,2,Quartzo,4.133,0.0,1.7,6.3,3.1,7.5,6.5,5,Não,10.0,
ALUNO-1232,2021,2,Quartzo,2.717,0.0,0.8,7.5,0.9,6.3,2.5,5,Não,9.0,
ALUNO-1233,2021,5,Ametista,7.416,9.6,6.7,5.0,7.8,7.7,6.5,10,Não,8.0,
ALUNO-1234,2021,0,Ametista,7.229,8.5,6.7,7.5,5.6,7.5,7.2,10,Não,9.0,
ALUNO-1237,2021,3,Quartzo,4.372,6.7,2.2,7.5,2.3,7.1,4.2,5,Não,13.0,
ALUNO-1239,2021,1,Ágata,5.574,8.5,5.8,7.5,2.0,7.3,5.9,5,Não,8.0,
ALUNO-1240,2021,2,Ametista,6.917,7.4,7.9,7.5,4.3,7.9,8.5,5,Não,11.0,
ALUNO-1242,2021,1,Quartzo,5.507,7.4,4.6,7.5,2.4,8.1,6.6,5,Não,10.0,
ALUNO-1244,2021,1,Ametista,7.389,10.0,8.8,7.5,5.8,7.5,7.4,5,Não,12.0,
ALUNO-1248,2021,3,Ágata,6.047,9.2,3.9,5.6,6.5,7.7,6.1,5,Não,11.0,
ALUNO-1250,2021,3,Ágata,6.343,6.7,5.8,6.9,5.8,7.5,7.1,5,Não,9.0,
ALUNO-1251,2021,3,Ametista,7.789,8.8,7.2,6.3,8.1,7.5,7.4,10,Não,12.0,
ALUNO-1254,2021,3,Ametista,7.379,9.2,5.8,7.5,6.8,7.5,7.2,10,Não,11.0,
ALUNO-1256,2021,5,Ágata,6.541,9.2,7.5,7.5,3.6,7.7,6.9,5,Não,9.0,
ALUNO-1260,2021,1,Ágata,6.163,9.0,5.0,7.5,3.9,7.7,7.3,5,Não,9.0,
ALUNO-1264,2021,2,Ágata,6.254,8.0,4.2,8.1,3.1,7.3,7.3,10,Não,12.0,
ALUNO-1266,2021,3,Quartzo,4.817,10.0,3.3,5.6,1.8,6.9,2.8,10,Não,9.0,
ALUNO-1268,2021,1,Ametista,6.978,8.0,7.5,7.5,5.0,7.5,8.4,5,Não,10.0,
ALUNO-1275,2021,1,Topázio,8.468,9.5,9.6,7.5,7.8,8.3,9.8,5,Sim,8.0,
ALUNO-1278,2021,0,Ágata,5.671,8.0,4.2,7.5,4.6,6.3,6.2,5,Não,13.0,
ALUNO-1279,2021,5,Quartzo,4.729,8.3,1.9,0.0,3.8,7.3,5.1,10,Não,11.0,
ALUNO-1285,2021,1,Topázio,8.407,9.0,10.0,7.5,5.9,7.7,9.1,10,Sim,11.0,
ALUNO-1286,2021,0,Ametista,8.015,10.0,8.3,7.5,6.5,7.8,7.6,10,Não,10.0,
ALUNO-1287,2021,0,Ametista,7.546,8.0,10.0,7.5,5.3,7.5,8.4,5,Não,12.0,
ALUNO-1288,2021,7,Ágata,6.787,8.8,7.2,5.6,5.8,6.7,5.4,10,Não,16.0,
ALUNO-1289,2021,2,Ágata,6.86,8.5,7.9,7.5,4.8,7.9,7.1,5,Não,9.0,
ALUNO-1292,2021,3,Topázio,8.614,9.6,9.7,7.5,6.7,8.8,8.7,10,Não,13.0,
ALUNO-1296,2021,1,Ágata,6.844,9.5,8.8,7.5,3.5,7.5,7.2,5,Não,13.0,
ALUNO-1298,2021,0,Ametista,7.521,10.0,8.3,7.5,6.4,7.5,7.8,5,Não,11.0,
ALUNO-1299,2021,7,Ametista,7.936,7.1,8.3,7.5,7.2,8.3,7.8,10,Não,11.0,
ALUNO-1300,2021,1,Ametista,7.297,9.0,8.8,7.5,5.3,7.9,7.8,5,Não,11.0,
ALUNO-1301,2021,3,Ametista,7.983,9.6,7.5,7.5,6.0,8.3,8.7,10,Não,20.0,
ALUNO-1302,2021,1,Quartzo,3.827,0.0,3.3,7.5,0.6,7.2,5.3,5,Não,10.0,
ALUNO-1307,2021,2,Ametista,6.917,7.0,6.7,7.5,4.8,7.5,7.2,10,Não,13.0,
ALUNO-1308,2021,3,Quartzo,4.892,7.1,3.3,2.5,2.3,7.5,7.8,5,Não,11.0,
ALUNO-1310,2021,3,Ágata,6.625,9.2,5.3,7.5,3.5,7.5,7.2,10,Não,14.0,
ALUNO-1315,2021,2,Quartzo,5.075,8.9,3.8,4.4,4.3,5.0,5.7,5,Não,8.0,
ALUNO-1319,2021,2,Ametista,7.572,6.4,8.3,5.0,6.3,8.1,8.4,10,Não,10.0,
ALUNO-1323,2021,2,Ametista,7.518,8.0,8.8,5.6,5.1,7.9,7.9,10,Não,9.0,
ALUNO-1324,2021,2,Ametista,7.186,8.5,8.8,7.5,3.4,7.5,7.1,10,Não,9.0,
ALUNO-1326,2021,2,Quartzo,4.396,9.0,3.8,5.6,1.3,6.9,3.7,5,Não,7.0,
ALUNO-1330,2021,4,Ametista,7.117,8.8,8.3,7.5,5.5,7.5,7.3,5,Não,8.0,
ALUNO-1332,2021,0,Topázio,8.775,10.0,10.0,7.5,6.6,7.5,9.8,10,Sim,9.0,
ALUNO-1334,2021,0,Topázio,8.821,8.5,10.0,7.5,7.4,8.1,9.7,10,Sim,6.0,
ALUNO-1335,2021,2,Quartzo,4.831,0.0,3.8,7.5,3.4,6.7,4.9,10,Não,8.0,
ALUNO-1338,2021,2,Ágata,6.511,7.9,2.1,7.5,5.2,7.7,8.7,10,Não,6.0,
ALUNO-1343,2021,2,Quartzo,3.996,10.0,1.3,5.6,1.3,6.9,3.7,5,Não,7.0,
ALUNO-1344,2021,2,Ágata,5.664,9.5,5.8,5.6,2.0,8.1,7.6,2.5,Não,7.0,
ALUNO-1345,2021,0,Ágata,6.606,9.0,6.7,7.5,4.9,7.2,7.1,5,Não,9.0,
ALUNO-1348,2021,3,Ametista,7.422,7.5,8.6,6.3,6.9,7.5,8.5,5,Não,9.0,
ALUNO-2,2022,0,Ametista,7.675509353106849,10.00002,7.58170509886757,7.5,8.816666666666666,5.625,7.916665,5,Não,18.0,
ALUNO-4,2022,2,Ametista,7.117065047619048,10.00002,8.071428571428571,7.5,5.083333333333334,6.25,8.055553333333334,5,Não,20.0,
ALUNO-5,2022,2,Ametista,7.232336307992202,6.41668,8.557504873294347,7.5,7.083333333333334,6.458333333333334,7.833336666666667,5,Não,20.0,
ALUNO-6,2022,2,Ametista,7.741668666666667,9.000020000000001,9.333333333333332,7.5,5.5,6.25,7.5,10,Não,20.0,
ALUNO-7,2022,1,Ametista,7.406743477025898,10.00002,9.314954051796157,7.5,5.583333333333334,5.9375,7.91667,5,Não,21.0,
ALUNO-8,2022,5,Ametista,7.289795442501942,9.16668,8.268065268065268,5.0,7.144444444444445,7.65625,7.6250025,5,Não,20.0,
ALUNO-9,2022,0,Quartzo,5.665746204655248,9.000020000000001,6.820377689942907,5.0,2.133333333333333,3.75,5.50001,10,Não,20.0,
ALUNO-11,2022,1,Topázio,8.464686539682539,8.000020000000001,9.198412698412698,7.5,9.833333333333332,7.083333333333332,9.50001,5,Sim,20.0,
ALUNO-16,2022,1,Ágata,6.995504201058202,8.500020000000001,9.33862433862434,6.875,6.333333333333334,4.791666666666666,6.722219999999999,5,Não,20.0,
ALUNO-17,2022,1,Ágata,6.723325934837093,9.50002,6.647869674185464,7.5,5.5,5.9375,7.5,5,Não,21.0,
ALUNO-18,2022,4,Quartzo,5.845721955648926,0.0,6.287640056022409,8.125,5.222222222222222,7.8125,7.2499975,5,Não,20.0,
ALUNO-19,2022,2,Ametista,7.843149036414566,10.00002,9.054621848739496,7.5,7.466666666666667,6.666666666666666,8.111113333333334,5,Não,18.0,
ALUNO-20,2022,0,Topázio,8.616243765480895,10.00002,9.552042160737813,7.5,8.466666666666667,5.625,8.5,10,Sim,20.0,
ALUNO-21,2022,3,Quartzo,5.652385860342557,7.91667,5.649085968379447,5.0,5.166666666666667,7.03125,6.222216666666668,2.5,Não,18.0,
ALUNO-22,2022,0,Topázio,8.098496318150449,8.000020000000001,8.982056590752244,7.5,9.25,4.6875,7.166665,10,Não,18.0,
ALUNO-23,2022,1,Ametista,7.78265826912142,8.000020000000001,7.7986963456071,7.5,9.25,6.5625,8.333335,5,Não,19.0,
ALUNO-24,2022,2,Topázio,8.26975686419753,10.00002,9.320987654320987,6.875,6.75,6.458333333333333,8.611119999999998,10,Sim,17.0,
ALUNO-25,2022,0,Ametista,7.95176506926407,7.50002,8.346320346320347,7.5,9.1,3.125,8.249995,10,Não,17.0,
ALUNO-26,2022,0,Ametista,7.738020410934745,9.000020000000001,8.721340388007054,7.5,9.166666666666666,5.9375,7.083335,5,Não,17.0,
ALUNO-27,2022,2,Ágata,6.350091965367965,9.000020000000001,6.493506493506493,7.5,4.583333333333333,5.625,7.111109999999999,5,Não,18.0,
ALUNO-29,2022,3,Quartzo,4.935556331573656,0.0,4.832296380090497,7.5,5.777777777777778,6.71875,5.7083325,2.5,Não,17.0,
ALUNO-30,2022,0,Topázio,8.083535682039548,10.00002,9.005163410197735,7.5,9.1,5.625,8.250005,5,Não,17.0,
ALUNO-31,2022,0,Ametista,7.263157796906798,6.91668,7.317867317867318,7.5,7.466666666666667,5.3125,6.666665,10,Não,19.0,
ALUNO-32,2022,7,Ágata,6.792708666666667,7.91667,8.333333333333334,7.5,4.0,7.34375,7.75,5,Não,20.0,
ALUNO-34,2022,3,Ágata,6.666787745731961,7.5,7.056167617548691,7.5,6.111111111111111,7.5,6.41666,5,Não,18.0,
ALUNO-36,2022,4,Ágata,6.854039584291188,5.83333,8.074712643678161,6.25,5.877777777777777,7.96875,7.7916675,5,Não,18.0,
ALUNO-37,2022,2,Ametista,7.55554175568551,8.500020000000001,9.041585445094215,7.5,7.333333333333333,6.25,7.777779999999999,5,Não,18.0,
ALUNO-38,2022,3,Ágata,6.695387571428572,9.16668,6.721726190476191,6.25,5.666666666666667,7.34375,7.20833,5,Não,18.0,
ALUNO-42,2022,0,Quartzo,4.279765904761905,9.000020000000001,3.148809523809524,7.5,2.5,0.0,2.50001,10,Não,20.0,
ALUNO-45,2022,2,Ágata,6.730556,7.916679999999999,9.166666666666666,6.25,5.0,6.25,6.777773333333332,5,Não,21.0,
ALUNO-46,2022,1,Ametista,7.398436561403509,8.500020000000001,9.082456140350876,7.5,5.0,6.041666666666667,6.888883333333333,10,Não,20.0,
ALUNO-47,2022,1,Ametista,7.65278,8.500020000000001,10.0,7.5,7.416666666666666,6.25,7.222223333333333,5,Não,20.0,
ALUNO-48,2022,5,Quartzo,3.914881285714285,5.41667,3.803571428571429,6.25,0.0,5.625,4.625,5,Não,22.0,
ALUNO-49,2022,0,Topázio,8.339586333333333,9.50002,10.0,7.5,8.166666666666666,6.5625,9.250005,5,Sim,20.0,
ALUNO-50,2022,3,Quartzo,4.966393630641453,0.0,4.630580097651709,7.5,3.055555555555556,5.625,5.5833325,10,Não,19.0,
ALUNO-51,2022,1,Ágata,6.953190321839081,9.000020000000001,9.203448275862067,7.5,5.083333333333334,5.625,6.91666,5,Não,19.0,
ALUNO-56,2022,7,Quartzo,3.036573379084968,0.0,3.597794117647059,5.0,0.4444444444444445,3.28125,4.500003333333333,5,Não,19.0,
ALUNO-58,2022,3,Ametista,7.305158063492064,7.91667,7.991071428571429,7.5,6.888888888888889,8.125,7.374995,5,Não,19.0,
ALUNO-60,2022,7,Quartzo,5.783132947712418,8.33334,4.129901960784314,5.625,4.044444444444444,7.96875,7.277773333333332,5,Não,20.0,
ALUNO-61,2022,2,Ágata,6.410355757575758,10.00002,7.787878787878788,7.5,2.5,6.25,7.38889,5,Não,19.0,
ALUNO-63,2022,0,Ágata,6.683821329434698,9.50002,8.544103313840155,5.625,5.083333333333334,5.625,6.91666,5,Não,19.0,
ALUNO-64,2022,3,Quartzo,4.664931388888889,8.75001,3.611111111111112,7.5,2.833333333333333,4.84375,3.8333325,5,Não,19.0,
ALUNO-65,2022,1,Ametista,7.987503111111112,10.00002,9.555555555555555,5.625,8.166666666666666,6.25,8.777783333333334,5,Sim,19.0,
ALUNO-66,2022,3,Ametista,7.171874500000001,6.66667,5.784722222222221,7.5,7.777777777777779,7.34375,6.5416625,10,Não,18.0,
ALUNO-67,2022,1,Ágata,6.770192769423559,9.000020000000001,7.88220551378446,5.0,5.583333333333333,5.9375,7.916665,5,Não,19.0,
ALUNO-69,2022,0,Ametista,7.598297219273481,10.00002,7.545642763034067,7.5,7.883333333333333,5.625,8.5,5,Sim,19.0,
ALUNO-70,2022,2,Topázio,8.205557333333335,10.00002,8.833333333333332,7.5,6.5,6.666666666666666,8.61111,10,Sim,23.0,
ALUNO-72,2022,0,Ametista,7.728843833635814,7.50002,8.602540834845735,8.125,8.833333333333332,5.625,8.083335,5,Não,18.0,
ALUNO-73,2022,4,Ágata,6.712044773504273,8.33334,6.992521367521367,7.5,6.5,6.71875,6.2916575,5,Não,18.0,
ALUNO-74,2022,4,Ágata,6.684722722222222,7.91667,6.25,6.875,6.111111111111112,7.5,7.4166675,5,Não,18.0,
ALUNO-75,2022,5,Topázio,9.441521857142858,10.00002,9.660714285714286,9.375,8.5,9.21875,9.75001,10,Sim,17.0,
ALUNO-76,2022,1,Topázio,8.306175283950617,10.00002,9.419753086419751,7.5,7.166666666666666,5.833333333333334,8.27778,10,Não,16.0,
ALUNO-77,2022,0,Ametista,7.901663220043574,10.00002,8.237472766884531,8.75,8.333333333333332,5.625,8.25,5,Não,16.0,
ALUNO-78,2022,1,Ametista,7.604387307346327,6.91668,9.480259870064968,7.5,7.666666666666666,6.666666666666666,7.833336666666667,5,Não,19.0,
ALUNO-79,2022,3,Ametista,7.110494326118326,9.58335,7.463924963924963,7.5,3.666666666666667,7.34375,7.20833,10,Não,19.0,
ALUNO-80,2022,2,Ágata,6.580093259259259,6.83334,9.296296296296296,5.625,4.25,6.25,7.5,5,Não,19.0,
ALUNO-81,2022,6,Ametista,7.474202506556246,8.33334,7.402950310559007,8.125,6.655555555555555,7.5,8.833336666666666,5,Sim,20.0,
ALUNO-83,2022,5,Ametista,7.202977523809524,7.91667,7.819047619047619,7.5,6.8,6.875,7.750005,5,Não,19.0,
ALUNO-84,2022,1,Ametista,7.502401434343434,9.000020000000001,8.838383838383837,7.5,6.25,6.458333333333334,8.444446666666666,5,Sim,21.0,
